user_id,date_served,marketing_channel,variant,language_displayed,converted
a3564,1/9/18,Instagram,control,English,False
a3565,1/9/18,Facebook,control,English,False
a3566,1/9/18,House Ads,control,Spanish,False
a3567,1/9/18,House Ads,control,English,False
a3568,1/10/18,House Ads,control,English,False
a3569,1/10/18,Push,control,English,False
a3570,1/10/18,Facebook,control,English,False
a3571,1/10/18,Instagram,control,English,False
a3572,1/10/18,Instagram,control,English,False
a3573,1/10/18,Facebook,control,English,False
a3574,1/10/18,House Ads,control,English,False
a3575,1/11/18,House Ads,control,English,False
a3576,1/11/18,House Ads,control,Spanish,False
a3577,1/11/18,Push,control,English,False
a3578,1/11/18,Facebook,control,English,False
a3579,1/11/18,Instagram,control,English,False
a3580,1/11/18,Instagram,control,English,False
a3581,1/11/18,Facebook,control,English,False
a3582,1/12/18,House Ads,control,English,False
a3583,1/12/18,House Ads,control,English,False
a3584,1/12/18,House Ads,control,English,False
a3585,1/12/18,Push,control,English,False
a3586,1/12/18,Facebook,control,English,False
a3587,1/12/18,Instagram,control,English,False
a3588,1/12/18,Instagram,control,English,False
a3589,1/13/18,Facebook,control,English,False
a3590,1/13/18,House Ads,control,English,False
a3591,1/13/18,House Ads,control,English,False
a3592,1/13/18,House Ads,control,English,False
a3593,1/13/18,Push,control,English,False
a3594,1/13/18,Facebook,control,English,False
a3595,1/13/18,Instagram,control,English,False
a3596,1/14/18,Instagram,control,English,False
a3597,1/14/18,Facebook,control,English,False
a3598,1/14/18,House Ads,control,English,False
a3599,1/14/18,House Ads,control,English,False
a3600,1/14/18,House Ads,control,English,False
a3601,1/14/18,Push,control,English,False
a3602,1/14/18,Facebook,control,English,False
a3603,1/15/18,Instagram,control,English,False
a3604,1/15/18,Instagram,control,English,False
a3605,1/15/18,Facebook,control,English,False
a3606,1/15/18,House Ads,control,English,False
a3607,1/15/18,House Ads,control,English,False
a3608,1/15/18,House Ads,control,English,False
a3609,1/15/18,Push,control,English,False
a3610,1/16/18,Facebook,control,English,False
a3611,1/16/18,Instagram,control,English,False
a3612,1/16/18,Instagram,control,English,False
a3613,1/16/18,Facebook,control,English,False
a3614,1/16/18,House Ads,control,English,False
a3615,1/16/18,House Ads,control,English,False
a3616,1/16/18,House Ads,control,English,False
a3617,1/17/18,Push,control,English,False
a3618,1/17/18,Facebook,control,English,False
a3619,1/17/18,Instagram,control,English,False
a3620,1/17/18,Instagram,control,English,False
a3621,1/17/18,Facebook,control,English,False
a3622,1/17/18,House Ads,control,English,False
a3623,1/17/18,House Ads,control,English,False
a3624,1/18/18,House Ads,control,English,False
a3625,1/18/18,Push,control,English,False
a3626,1/18/18,Facebook,control,English,False
a3627,1/18/18,Instagram,control,English,False
a3628,1/18/18,Instagram,control,English,False
a3629,1/18/18,Facebook,control,English,False
a3630,1/18/18,House Ads,control,English,False
a3631,1/19/18,House Ads,control,English,False
a3632,1/19/18,House Ads,control,English,False
a3633,1/19/18,Push,control,English,False
a3634,1/19/18,Facebook,control,English,False
a3635,1/19/18,Instagram,control,English,False
a3636,1/19/18,Instagram,control,English,False
a3637,1/19/18,Facebook,control,English,False
a3638,1/20/18,House Ads,control,English,False
a3639,1/20/18,House Ads,control,English,False
a3640,1/20/18,House Ads,control,English,False
a3641,1/20/18,Push,control,English,False
a3642,1/20/18,Facebook,control,English,False
a3643,1/20/18,Instagram,control,English,False
a3644,1/20/18,Instagram,control,English,False
a3645,1/21/18,Facebook,control,English,False
a3646,1/21/18,House Ads,control,English,False
a3647,1/21/18,House Ads,control,English,False
a3648,1/21/18,House Ads,control,English,False
a3649,1/21/18,Push,control,English,False
a3650,1/21/18,Facebook,control,English,False
a3651,1/21/18,Instagram,control,English,False
a3652,1/22/18,Instagram,control,English,False
a3653,1/22/18,Facebook,control,English,False
a3654,1/22/18,House Ads,control,English,False
a3655,1/22/18,House Ads,control,English,False
a3656,1/22/18,House Ads,control,English,False
a3657,1/22/18,Push,control,English,False
a3658,1/22/18,Facebook,control,English,False
a3659,1/23/18,Instagram,control,English,False
a3660,1/23/18,Instagram,control,English,False
a3661,1/23/18,Facebook,control,English,False
a3662,1/23/18,House Ads,control,English,False
a3663,1/23/18,House Ads,control,English,False
a3664,1/23/18,House Ads,control,English,False
a3665,1/23/18,Push,control,English,False
a3666,1/24/18,Facebook,control,English,False
a3667,1/24/18,Instagram,control,English,False
a3668,1/24/18,Instagram,control,English,False
a3669,1/24/18,Facebook,control,English,False
a3670,1/24/18,House Ads,control,English,False
a3671,1/24/18,House Ads,control,English,False
a3672,1/24/18,House Ads,control,English,False
a3673,1/24/18,Push,control,English,False
a3674,1/25/18,Facebook,control,English,False
a3675,1/25/18,Instagram,control,English,False
a3676,1/25/18,Instagram,control,English,False
a3677,1/25/18,Facebook,control,English,False
a3678,1/25/18,House Ads,control,English,False
a3679,1/25/18,House Ads,control,English,False
a3680,1/25/18,House Ads,control,English,False
a3681,1/26/18,Push,control,English,False
a3682,1/26/18,Facebook,control,English,False
a3683,1/26/18,Instagram,control,English,False
a3684,1/26/18,Instagram,control,English,False
a3685,1/26/18,Facebook,control,English,False
a3686,1/26/18,House Ads,control,English,False
a3687,1/26/18,House Ads,control,English,False
a3688,1/27/18,House Ads,control,English,False
a3689,1/27/18,Push,control,English,False
a3690,1/27/18,Facebook,control,English,False
a3691,1/27/18,Instagram,control,English,False
a3692,1/27/18,Instagram,control,English,False
a3693,1/27/18,Facebook,control,English,False
a3694,1/27/18,House Ads,control,English,False
a3695,1/28/18,House Ads,control,English,False
a3696,1/28/18,House Ads,control,English,False
a3697,1/28/18,Push,control,English,False
a3698,1/28/18,Facebook,control,English,False
a3699,1/28/18,Instagram,control,English,False
a3700,1/28/18,Instagram,control,English,False
a3701,1/28/18,Facebook,control,English,False
a3702,1/29/18,House Ads,control,English,False
a3703,1/29/18,House Ads,control,English,False
a3704,1/29/18,House Ads,control,English,False
a3705,1/29/18,Push,control,English,False
a3706,1/29/18,Facebook,control,English,False
a3707,1/29/18,Instagram,control,English,False
a3708,1/29/18,Instagram,control,English,False
a3709,1/30/18,Facebook,control,English,False
a3710,1/30/18,House Ads,control,English,False
a3711,1/30/18,House Ads,control,English,False
a3712,1/30/18,House Ads,control,English,False
a3713,1/30/18,Push,control,English,False
a3714,1/30/18,Facebook,control,English,False
a3715,1/30/18,Instagram,control,English,False
a3716,1/31/18,Instagram,control,English,False
a3717,1/31/18,Facebook,control,English,False
a3718,1/31/18,House Ads,control,English,False
a3719,1/31/18,House Ads,control,English,False
a3720,1/31/18,House Ads,control,English,False
a3721,1/31/18,Push,control,English,False
a3722,1/31/18,Facebook,control,English,False
a3723,1/1/18,Instagram,control,English,False
a3724,1/1/18,Instagram,control,English,False
a3725,1/1/18,Facebook,control,English,False
a3726,1/1/18,House Ads,control,English,False
a3727,1/1/18,House Ads,control,English,False
a3728,1/1/18,House Ads,control,English,False
a3729,1/1/18,Push,control,English,False
a3730,1/2/18,Facebook,control,English,False
a3731,1/2/18,Instagram,control,English,False
a3732,1/2/18,Instagram,control,English,False
a3733,1/2/18,Facebook,control,English,False
a3734,1/2/18,House Ads,control,English,False
a3735,1/2/18,House Ads,control,English,False
a3736,1/2/18,House Ads,control,Spanish,False
a3737,1/3/18,Push,control,English,False
a3738,1/3/18,Facebook,control,English,False
a3739,1/3/18,Instagram,control,English,False
a3740,1/3/18,Instagram,control,English,False
a3741,1/3/18,Facebook,control,English,False
a3742,1/3/18,House Ads,control,English,False
a3743,1/3/18,House Ads,control,English,False
a3744,1/4/18,House Ads,control,English,False
a3745,1/4/18,Push,control,English,False
a3746,1/4/18,Facebook,control,English,False
a3747,1/4/18,Instagram,control,English,False
a3748,1/4/18,Instagram,control,English,False
a3749,1/4/18,Facebook,control,English,False
a3750,1/4/18,House Ads,control,English,False
a3751,1/5/18,House Ads,control,English,False
a3752,1/5/18,House Ads,control,English,False
a3753,1/5/18,Push,control,English,False
a3754,1/5/18,Facebook,control,English,False
a3755,1/5/18,Instagram,control,English,False
a3756,1/5/18,Instagram,control,English,False
a3757,1/5/18,Facebook,control,English,False
a3758,1/6/18,House Ads,control,English,False
a3759,1/6/18,House Ads,control,English,False
a3760,1/6/18,House Ads,control,English,False
a3761,1/6/18,Push,control,English,False
a3762,1/6/18,Facebook,control,English,False
a3763,1/6/18,Instagram,control,English,False
a3764,1/6/18,Instagram,control,English,False
a3765,1/7/18,Facebook,control,English,False
a3766,1/7/18,House Ads,control,English,False
a3767,1/7/18,House Ads,control,English,False
a3768,1/7/18,House Ads,control,English,False
a3769,1/7/18,Push,control,English,False
a3770,1/7/18,Facebook,control,English,False
a3771,1/8/18,Instagram,control,English,False
a3772,1/8/18,Instagram,control,English,False
a3773,1/8/18,Facebook,control,English,False
a3774,1/8/18,House Ads,control,English,False
a3775,1/8/18,House Ads,control,Spanish,False
a3776,1/8/18,House Ads,control,English,False
a3777,1/8/18,Push,control,English,False
a3778,1/9/18,Facebook,control,English,False
a3779,1/9/18,Instagram,control,English,False
a3780,1/9/18,Instagram,control,English,False
a3781,1/9/18,Facebook,control,English,False
a3782,1/9/18,House Ads,control,English,False
a3783,1/9/18,House Ads,control,English,False
a3784,1/9/18,House Ads,control,English,False
a3785,1/10/18,Push,control,English,False
a3786,1/10/18,Facebook,control,English,False
a3787,1/10/18,Instagram,control,English,False
a3788,1/10/18,Instagram,control,English,False
a3789,1/10/18,Facebook,control,English,False
a3790,1/10/18,House Ads,control,Spanish,False
a3791,1/10/18,House Ads,control,English,False
a3792,1/11/18,House Ads,control,English,False
a3793,1/11/18,Push,control,English,False
a3794,1/11/18,Facebook,control,English,False
a3795,1/11/18,Instagram,control,English,False
a3796,1/11/18,Instagram,control,English,False
a3797,1/11/18,Facebook,control,English,False
a3798,1/11/18,House Ads,control,English,False
a3799,1/12/18,House Ads,control,English,False
a3800,1/12/18,House Ads,control,English,False
a3801,1/12/18,Push,control,English,False
a3802,1/12/18,Facebook,control,English,False
a3803,1/12/18,Instagram,control,English,False
a3804,1/12/18,Instagram,control,English,False
a3805,1/12/18,Facebook,control,English,False
a3806,1/13/18,House Ads,control,English,False
a3807,1/13/18,House Ads,control,English,False
a3808,1/13/18,House Ads,control,English,False
a3809,1/13/18,Push,control,English,False
a3810,1/13/18,Facebook,control,English,False
a3811,1/13/18,Instagram,control,English,False
a3812,1/13/18,Instagram,control,English,False
a3813,1/14/18,Facebook,control,English,False
a3814,1/14/18,House Ads,control,English,False
a3815,1/14/18,House Ads,control,English,False
a3816,1/14/18,House Ads,control,English,False
a3817,1/14/18,Push,control,English,False
a3818,1/14/18,Facebook,control,English,False
a3819,1/14/18,Instagram,control,English,False
a3820,1/15/18,Instagram,control,English,False
a3821,1/15/18,Facebook,control,English,False
a3822,1/15/18,House Ads,control,English,False
a3823,1/15/18,House Ads,control,English,False
a3824,1/15/18,House Ads,control,English,False
a3825,1/15/18,Push,control,English,False
a3826,1/15/18,Facebook,control,English,False
a3827,1/16/18,Instagram,control,English,False
a3828,1/16/18,Instagram,control,English,False
a3829,1/16/18,Facebook,control,English,False
a3830,1/16/18,House Ads,control,English,False
a3831,1/16/18,House Ads,control,English,False
a3832,1/16/18,House Ads,control,English,False
a3833,1/16/18,Push,control,English,False
a3834,1/17/18,Facebook,control,English,False
a3835,1/17/18,Instagram,control,English,False
a3836,1/17/18,Instagram,control,English,False
a3837,1/17/18,Facebook,control,English,False
a3838,1/17/18,House Ads,control,English,False
a3839,1/17/18,House Ads,control,English,False
a3840,1/17/18,House Ads,control,English,False
a3841,1/18/18,Push,control,English,False
a3842,1/18/18,Facebook,control,English,False
a3843,1/18/18,Instagram,control,English,False
a3844,1/18/18,Instagram,control,English,False
a3845,1/18/18,Facebook,control,English,False
a3846,1/18/18,House Ads,control,English,False
a3847,1/18/18,House Ads,control,English,False
a3848,1/19/18,House Ads,control,English,False
a3849,1/19/18,Push,control,English,False
a3850,1/19/18,Facebook,control,English,False
a3851,1/19/18,Instagram,control,English,False
a3852,1/19/18,Instagram,control,English,False
a3853,1/19/18,Facebook,control,English,False
a3854,1/19/18,House Ads,control,English,False
a3855,1/20/18,House Ads,control,English,False
a3856,1/20/18,House Ads,control,English,False
a3857,1/20/18,Push,control,English,False
a3858,1/20/18,Facebook,control,English,False
a3859,1/20/18,Instagram,control,English,False
a3860,1/20/18,Instagram,control,English,False
a3861,1/20/18,Facebook,control,English,False
a3862,1/21/18,House Ads,control,English,False
a3863,1/21/18,House Ads,control,English,False
a3864,1/21/18,House Ads,control,English,False
a3865,1/21/18,Push,control,English,False
a3866,1/21/18,Facebook,control,English,False
a3867,1/21/18,Instagram,control,English,False
a3868,1/21/18,Instagram,control,English,False
a3869,1/22/18,Facebook,control,English,False
a3870,1/22/18,House Ads,control,English,False
a3871,1/22/18,House Ads,control,English,False
a3872,1/22/18,House Ads,control,English,False
a3873,1/22/18,Push,control,English,False
a3874,1/22/18,Facebook,control,English,False
a3875,1/22/18,Instagram,control,English,False
a3876,1/23/18,Instagram,control,English,False
a3877,1/23/18,Facebook,control,English,False
a3878,1/23/18,House Ads,control,English,False
a3879,1/23/18,House Ads,control,English,False
a3880,1/23/18,House Ads,control,English,False
a3881,1/23/18,Push,control,English,False
a3882,1/23/18,Facebook,control,English,False
a3883,1/24/18,Instagram,control,English,False
a3884,1/24/18,Instagram,control,English,False
a3885,1/24/18,Facebook,control,English,False
a3886,1/24/18,House Ads,control,English,False
a3887,1/24/18,House Ads,control,English,False
a3888,1/24/18,House Ads,control,English,False
a3889,1/24/18,Push,control,English,False
a3890,1/24/18,Facebook,control,English,False
a3891,1/25/18,Instagram,control,English,False
a3892,1/25/18,Instagram,control,English,False
a3893,1/25/18,Facebook,control,English,False
a3894,1/25/18,House Ads,control,English,False
